	ensembl_gene_id	mgi_symbol	chromosome_name	start_position	end_position	strand	gene_biotype	baseMean	log2FoldChange	lfcSE	pvalue	padj	isTF
28875	ENSMUSG00000024647	Cbln2	18	86729235	86736408	1	protein_coding	3.64666	0.05478739	0.2061251	0.1800782	NA	NA
28876	ENSMUSG00000118328	Gm46615	18	86797876	86798302	1	processed_pseudogene	0.8670094	-0.00614207	0.2041039	0.7528211	NA	NA
28877	ENSMUSG00000117908	Gm5971	18	86944089	86945043	-1	processed_pseudogene	0.1981189	-0.002640616	0.2072485	0.7900132	NA	NA
28878	ENSMUSG00000118250	Gm5234	18	87250057	87251918	1	processed_pseudogene	2.014575	-0.007303593	0.1994827	0.8078863	NA	NA
28879	ENSMUSG00000117969	Gm5826	18	87492312	87492795	-1	processed_pseudogene	1.092985	-0.002991793	0.2041771	0.873478	NA	NA
28880	ENSMUSG00000069324	Bhmt1b	18	87774410	87776275	1	protein_coding	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
28881	ENSMUSG00000118171	Gm50390	18	87869574	87870164	-1	processed_pseudogene	6.880053	0.00459203	0.1882433	0.9228441	NA	NA
28882	ENSMUSG00000034028	Cd226	18	89195091	89290353	1	protein_coding	3.114995	-0.009795878	0.1965012	0.7838931	NA	NA
28883	ENSMUSG00000073514	Dok6	18	89310548	89787652	-1	protein_coding	0.7176197	-0.006245908	0.2053005	0.6997792	NA	NA
28884	ENSMUSG00000118274	Gm50204	18	89397429	89397741	-1	processed_pseudogene	4.430921	-0.02741784	0.1982234	0.4671721	NA	NA
28885	ENSMUSG00000089885	Gm16296	18	89552164	89552586	-1	processed_pseudogene	0.2400195	-0.004354366	0.207465	0.6613766	NA	NA
28886	ENSMUSG00000090047	Gm16297	18	89552727	89553185	1	processed_pseudogene	0.4631844	-0.009470788	0.2063228	0.5141158	NA	NA
28887	ENSMUSG00000098126	Gm27037	18	89961477	89962436	-1	processed_pseudogene	0.9425805	-0.005148814	0.2039628	0.7936444	NA	NA
28888	ENSMUSG00000118035	Gm6173	18	90035945	90037203	-1	processed_pseudogene	0.3049078	0	0.2066432	1	NA	NA
28889	ENSMUSG00000117726	Gm7674	18	90340015	90341004	-1	processed_pseudogene	0.7067085	-0.009814726	0.2061009	0.5195021	NA	NA
28890	ENSMUSG00000118372	Gm50434	18	90360610	90360726	1	processed_pseudogene	2.808691	-0.01953309	0.2016761	0.503268	NA	NA
28891	ENSMUSG00000117928	Gm42068	19	3206623	3207012	1	processed_pseudogene	0.2684214	0.007522762	0.2074009	0.5040011	NA	NA
28892	ENSMUSG00000118052	Gm50432	19	3255607	3256258	1	transcribed_processed_pseudogene	9.095915	-0.0291528	0.1902675	0.5484312	NA	NA
28893	ENSMUSG00000118203	Gm7798	19	3298804	3300214	1	processed_pseudogene	0.3243541	0.001551294	0.2062579	0.9004158	NA	NA
28894	ENSMUSG00000117886	Gm2106	19	3303518	3305067	-1	processed_pseudogene	5.899987	0.004290673	0.1886794	0.926992	NA	NA
28895	ENSMUSG00000118213	Gm50307	19	3366782	3367581	-1	processed_pseudogene	0.182626	0.0005227944	0.2071157	0.9580608	NA	NA
28896	ENSMUSG00000024905	Tesmin	19	3438857	3457823	1	protein_coding	6.349594	0.06142123	0.2067771	0.1601111	NA	NA
28897	ENSMUSG00000024907	Gal	19	3459915	3464544	-1	protein_coding	1.428421	0.001084639	0.2018833	0.9645825	NA	NA
28898	ENSMUSG00000114315	Gm48696	19	3536090	3538014	1	lncRNA	0.2710602	0.001227878	0.2067949	0.9095966	NA	NA
28899	ENSMUSG00000075908	Gm23940	19	3540309	3540413	1	snRNA	0.2919074	0.004731258	0.2064578	0.7034826	NA	NA
28900	ENSMUSG00000114302	Gm48683	19	3577104	3578613	1	lncRNA	0.194352	0.002185304	0.2071956	0.8260576	NA	NA
28901	ENSMUSG00000118249	Gm36608	19	3739686	3758176	-1	lncRNA	10.61663	-0.1031408	0.2119134	0.08344145	NA	NA
28902	ENSMUSG00000117739	Gm36787	19	3763044	3769573	-1	lncRNA	0.8268134	0.01732441	0.2061123	0.3613071	NA	NA
28903	ENSMUSG00000118231	Gm2141	19	3780473	3781012	-1	processed_pseudogene	0.2283927	-0.002756873	0.2071651	0.7854649	NA	NA
28904	ENSMUSG00000118096	Gm50374	19	3782094	3782340	-1	processed_pseudogene	0.2292912	0.00110213	0.2070376	0.9137214	NA	NA
28905	ENSMUSG00000117773	Gm50375	19	3790225	3792537	-1	lncRNA	0.2292912	0.00110213	0.2070376	0.9137214	NA	NA
28906	ENSMUSG00000117779	Gm19209	19	3871764	3872389	-1	processed_pseudogene	2.66751	-0.02263134	0.1992338	0.5115367	NA	NA
28907	ENSMUSG00000037263	Aldh3b3	19	4008645	4022103	1	protein_coding	0.2400195	-0.004354366	0.207465	0.6613766	NA	NA
28908	ENSMUSG00000075296	Aldh3b2	19	4022328	4031646	1	protein_coding	4.099341	-0.03594479	0.2023657	0.3114092	NA	NA
28909	ENSMUSG00000024866	Acy3	19	4036570	4040007	1	protein_coding	17.06166	-0.008589904	0.1729689	0.8930287	NA	NA
28910	ENSMUSG00000118132	4833408A19Rik	19	4049548	4050542	-1	lncRNA	1.820822	-0.0147532	0.2022543	0.5749897	NA	NA
28911	ENSMUSG00000110949	Nudt8	19	4050580	4052103	1	protein_coding	1.143094	0.006252486	0.2027085	0.7859764	NA	NA
28912	ENSMUSG00000024869	Gm49405	19	4050626	4055816	1	protein_coding	11.92865	-0.01888493	0.1798675	0.7455855	NA	NA
28913	ENSMUSG00000024871	Doc2g	19	4053313	4057005	1	protein_coding	8.631213	-0.02008511	0.1850661	0.7038431	NA	NA
28914	ENSMUSG00000058216	Gstp3	19	4107477	4109569	-1	protein_coding	0.2098449	0	0.2071229	1	NA	NA
28915	ENSMUSG00000024842	Cabp4	19	4185422	4194032	-1	protein_coding	5.264021	0.05076624	0.1993302	0.2687592	NA	NA
28916	ENSMUSG00000044724	Gpr152	19	4189786	4195739	1	protein_coding	0.4866936	0.01553461	0.2069738	0.3337938	NA	NA
28917	ENSMUSG00000117905	Gm50230	19	4218741	4241046	-1	lncRNA	9.740822	0.009265601	0.1831841	0.8633221	NA	NA
28918	ENSMUSG00000118245	Gm30082	19	4251749	4253242	1	lncRNA	14.0594	-0.1125444	0.208893	0.08245828	NA	NA
28919	ENSMUSG00000040663	Clcf1	19	4264292	4273544	1	protein_coding	7.527319	-0.02022764	0.1879052	0.6830847	NA	NA
28920	ENSMUSG00000005986	Ankrd13d	19	4320208	4333165	-1	protein_coding	3.379365	-0.03588934	0.2041446	0.2767157	NA	NA
28921	ENSMUSG00000041845	Rhod	19	4475487	4489460	-1	protein_coding	3.855493	-0.007455333	0.1962282	0.8353272	NA	NA
28922	ENSMUSG00000087132	A930001C03Rik	19	4489031	4499001	1	lncRNA	0.6571003	0.01838755	0.2071039	0.2922618	NA	NA
28923	ENSMUSG00000071691	Gm960	19	4675762	4748696	-1	protein_coding	2.008738	-0.01718544	0.200364	0.5760274	NA	NA
28924	ENSMUSG00000096370	Gm21992	19	4792941	4861640	-1	protein_coding	8.095619	0.02371449	0.1875442	0.6392886	NA	NA
28925	ENSMUSG00000095913	Gm21844	19	4851540	4855812	1	lncRNA	1.542323	0.02195434	0.2038055	0.4029938	NA	NA
28926	ENSMUSG00000088661	ENSMUSG00000088661	NA	NA	NA	NA	NA	0.2347918	-0.002814277	0.2071258	0.7832568	NA	NA
28927	ENSMUSG00000045903	Npas4	19	5034383	5040344	-1	protein_coding	1.916277	-0.01746315	0.2023796	0.518537	NA	Yes
28928	ENSMUSG00000118364	Gm54420	19	5041385	5043141	-1	TEC	0.4298103	-0.004866335	0.2061348	0.7161839	NA	NA
28929	ENSMUSG00000047379	B4gat1	19	5088854	5091159	1	protein_coding	0.52318	0	0.205602	1	NA	NA
28930	ENSMUSG00000117789	Gm50388	19	5088919	5099940	1	protein_coding	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
28931	ENSMUSG00000080268	Brms1	19	5091382	5099945	1	protein_coding	0.8053874	-0.0006495731	0.2035207	0.9746076	NA	NA
28932	ENSMUSG00000024883	Rin1	19	5100509	5107099	1	protein_coding	17.39058	0.006483233	0.1782713	0.9123507	NA	NA
28933	ENSMUSG00000061451	Tmem151a	19	5120887	5135559	-1	protein_coding	0.7912294	0.01871053	0.2067014	0.3115271	NA	NA
28934	ENSMUSG00000117893	Gm46658	19	5122257	5125285	1	lncRNA	0.6736516	-0.0002413887	0.2040097	0.9899094	NA	NA
28935	ENSMUSG00000024873	Cnih2	19	5142896	5148549	-1	protein_coding	2.126383	0.01333361	0.1989801	0.6781944	NA	NA
28936	ENSMUSG00000117710	Gm10817	19	5168066	5169357	1	lncRNA	1.228509	-0.01048165	0.2035843	0.633306	NA	NA
28937	ENSMUSG00000117729	Gm5242	19	5181768	5183000	-1	processed_pseudogene	3.900437	0.008912484	0.1950312	0.8144862	NA	NA
28938	ENSMUSG00000118104	Gm50189	19	5308778	5308990	1	processed_pseudogene	0.3662513	-0.002211311	0.2061274	0.8635841	NA	NA
28939	ENSMUSG00000118243	Gm50203	19	5345224	5346056	1	lncRNA	1.297278	-0.0009857902	0.2020903	0.9671627	NA	NA
28940	ENSMUSG00000047658	Gal3st3	19	5348359	5358766	1	protein_coding	0.6462446	-0.003230119	0.2050183	0.8438718	NA	NA
28941	ENSMUSG00000117807	Gm7074	19	5374042	5375851	1	processed_pseudogene	1.988204	-0.00931795	0.201209	0.7295451	NA	NA
28942	ENSMUSG00000118610	Gm52999	19	5409615	5410548	-1	unprocessed_pseudogene	0.2449122	-0.004826543	0.2073078	0.6427273	NA	NA
28943	ENSMUSG00000117959	D330050I16Rik	19	5438364	5439629	1	lncRNA	4.503747	0.008212807	0.1930254	0.8411841	NA	NA
28944	ENSMUSG00000039330	Tsga10ip	19	5440077	5452554	-1	protein_coding	6.727451	0.0128075	0.1891779	0.7846229	NA	NA
28945	ENSMUSG00000051133	Gm6293	19	5465593	5465787	-1	processed_pseudogene	1.350882	-0.01910775	0.2054052	0.3747315	NA	NA
28946	ENSMUSG00000117771	Gm25432	19	5486026	5486753	1	processed_pseudogene	2.116773	-0.01878372	0.2016109	0.5173984	NA	NA
28947	ENSMUSG00000117845	Gm31070	19	5489377	5489549	-1	processed_pseudogene	3.965819	-0.04433481	0.2011613	0.2799384	NA	NA
28948	ENSMUSG00000024912	Fosl1	19	5497575	5505974	1	protein_coding	6.116207	0.003307275	0.2028062	0.8825277	NA	Yes
28949	ENSMUSG00000024910	Ctsw	19	5515071	5518535	-1	protein_coding	1.150491	-0.0130312	0.203497	0.5715493	NA	NA
28950	ENSMUSG00000117966	1700061A03Rik	19	5538772	5539226	-1	TEC	0.3153934	-0.0005270715	0.2065973	0.962862	NA	NA
28951	ENSMUSG00000100937	Nscme3l	19	5552795	5553815	-1	protein_coding	3.396375	-0.02401898	0.2004001	0.4683036	NA	NA
28952	ENSMUSG00000024922	Ovol1	19	5599164	5610674	-1	protein_coding	1.800352	0.009364727	0.1998621	0.7521339	NA	Yes
28953	ENSMUSG00000118077	Gm50315	19	5739264	5740038	-1	lncRNA	0.5118882	0	0.2056254	1	NA	NA
28954	ENSMUSG00000024936	Kcnk7	19	5754395	5757137	1	protein_coding	3.608368	0.034566	0.2007387	0.3512985	NA	NA
28955	ENSMUSG00000024939	Fam89b	19	5778115	5779681	-1	protein_coding	0.30307	0.0007964654	0.2063318	0.9475884	NA	NA
28956	ENSMUSG00000118125	Gm50387	19	5778116	5781741	-1	protein_coding	9.942795	-0.02700079	0.1859966	0.6102518	NA	NA
28957	ENSMUSG00000079478	Znrd2	19	5780331	5781760	-1	protein_coding	0.5813223	0.01371738	0.2058164	0.4401027	NA	NA
28958	ENSMUSG00000043488	Frmd8os	19	5895651	5901416	1	lncRNA	9.785314	0.07398318	0.1951228	0.2072981	NA	NA
28959	ENSMUSG00000024818	Slc25a45	19	5927836	5935906	1	protein_coding	16.51843	0.04480244	0.178272	0.4819748	NA	NA
28960	ENSMUSG00000044390	Tigd3	19	5941166	5944177	-1	protein_coding	1.116523	0.007178196	0.2038194	0.7259588	NA	Yes
28961	ENSMUSG00000037451	Slc22a20	19	6020262	6036171	-1	protein_coding	0.2199654	-0.00268035	0.2072194	0.7884469	NA	NA
28962	ENSMUSG00000094281	Gm8034	19	6094721	6094852	-1	processed_pseudogene	6.987355	0.02818734	0.1893299	0.5686565	NA	NA
28963	ENSMUSG00000118496	Gm52998	19	6105696	6105836	1	processed_pseudogene	0.700596	0.01847169	0.2068557	0.305357	NA	NA
28964	ENSMUSG00000100621	Gm28374	19	6126975	6132286	-1	protein_coding	0.4838009	-0.00393491	0.2058779	0.7775146	NA	NA
28965	ENSMUSG00000024791	Cdca5	19	6135013	6141807	1	protein_coding	0.5251091	-0.009726347	0.2061862	0.5160836	NA	NA
28966	ENSMUSG00000054999	Naaladl1	19	6155812	6165822	1	protein_coding	3.303348	0.01132136	0.1958665	0.759587	NA	NA
28967	ENSMUSG00000039699	Batf2	19	6191013	6222506	1	protein_coding	5.369525	-0.09426204	0.2522323	0.007155152	NA	Yes
28968	ENSMUSG00000083458	Gm5510	19	6202745	6203230	1	processed_pseudogene	12.30129	-0.01730016	0.1802433	0.7641413	NA	NA
28969	ENSMUSG00000024786	Majin	19	6234418	6274255	1	protein_coding	3.676845	0.01784801	0.1963033	0.6354569	NA	NA
28970	ENSMUSG00000024784	Gpha2	19	6276410	6277798	1	protein_coding	0.5340998	0.002116402	0.2054193	0.8881597	NA	NA
28971	ENSMUSG00000085196	Gm14963	19	6318825	6326635	-1	lncRNA	1.359772	0.01158406	0.2025166	0.6396467	NA	NA
28972	ENSMUSG00000079467	Gm14966	19	6405123	6413789	-1	lncRNA	3.248726	0.01526702	0.1957095	0.6876981	NA	NA
28973	ENSMUSG00000084876	Gm14965	19	6459430	6468636	-1	lncRNA	0.1995798	0.0005227944	0.2071157	0.9580608	NA	NA
28974	ENSMUSG00000033768	Nrxn2	19	6468761	6594199	1	protein_coding	18.38055	0.118253	0.1951479	0.1053436	NA	NA
28975	ENSMUSG00000052188	Gm14964	19	6580741	6582041	-1	lncRNA	6.172981	0.06653601	0.2050564	0.1636977	NA	NA
28976	ENSMUSG00000061742	Slc22a12	19	6585875	6593062	-1	protein_coding	1.374769	0.02942096	0.2073219	0.222245	NA	NA
28977	ENSMUSG00000084221	Hmgb1-ps4	19	6642632	6643266	-1	processed_pseudogene	1.329043	0.02219728	0.2042162	0.3856047	NA	NA
28978	ENSMUSG00000047810	Ccdc88b	19	6821991	6835579	-1	protein_coding	13.0248	-0.08004786	0.197854	0.1744739	NA	NA
28979	ENSMUSG00000050623	Catsperz	19	6899739	6902748	-1	protein_coding	3.960498	0.006769034	0.1935405	0.8658703	NA	NA
28980	ENSMUSG00000024957	Kcnk4	19	6901334	6911883	-1	protein_coding	3.807305	0.004985201	0.1955782	0.89198	NA	NA
28981	ENSMUSG00000117901	Gm54798	19	7064834	7065786	-1	lncRNA	4.385698	-0.05271144	0.206887	0.1759483	NA	NA
28982	ENSMUSG00000024968	Rcor2	19	7244690	7252590	1	protein_coding	8.017505	-0.0696229	0.204615	0.1602793	NA	NA
28983	ENSMUSG00000091558	Gm17227	19	7275023	7281893	1	lncRNA	1.073088	0.02406123	0.2073341	0.2418976	NA	NA
28984	ENSMUSG00000117743	Gm50232	19	7341880	7347605	1	lncRNA	3.846766	-0.02054019	0.1972337	0.5781511	NA	NA
28985	ENSMUSG00000099923	1700105P06Rik	19	7359902	7361737	1	lncRNA	0.6464481	-0.002897307	0.2049906	0.8600999	NA	NA
28986	ENSMUSG00000095690	Rab11b-ps2	19	7375789	7376442	-1	processed_pseudogene	14.8657	0.01312956	0.1754654	0.8320412	NA	NA
28987	ENSMUSG00000118297	Gm18842	19	7380199	7380796	-1	processed_pseudogene	0.2894149	0.003175842	0.2065028	0.7899693	NA	NA
28988	ENSMUSG00000098293	Mir6991	19	7399938	7400007	1	miRNA	0.5689313	-0.002063901	0.2053441	0.8925214	NA	NA
28989	ENSMUSG00000024973	Plaat5	19	7589906	7617007	1	protein_coding	0.539891	0.008872862	0.2056904	0.5781732	NA	NA
28990	ENSMUSG00000083160	Gm15967	19	7673264	7674379	-1	processed_pseudogene	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
28991	ENSMUSG00000081596	Gm15968	19	7681311	7682478	-1	processed_pseudogene	1.236274	-0.035993	0.2125021	0.0886397	NA	NA
28992	ENSMUSG00000117937	Gm8157	19	7704550	7705029	-1	processed_pseudogene	0.4028974	0.004704889	0.2061712	0.7222571	NA	NA
28993	ENSMUSG00000076136	ENSMUSG00000076136	NA	NA	NA	NA	NA	4.833521	-0.01730222	0.1940176	0.6725282	NA	NA
28994	ENSMUSG00000118220	Gm6192	19	7937108	7938472	-1	processed_pseudogene	15.03432	0.01511748	0.1761929	0.8054584	NA	NA
28995	ENSMUSG00000118036	Gm6386	19	7953205	7955404	1	processed_pseudogene	2.362757	-0.01162291	0.2001712	0.6939374	NA	NA
28996	ENSMUSG00000118345	Gm7105	19	8233588	8234951	-1	processed_pseudogene	12.09105	-0.07692226	0.2002321	0.170039	NA	NA
28997	ENSMUSG00000117877	Gm8184	19	8249876	8252069	1	processed_pseudogene	10.85438	0.02747987	0.1837567	0.6202024	NA	NA
28998	ENSMUSG00000110298	Gm8189	19	8454647	8519162	-1	transcribed_unprocessed_pseudogene	1.59641	0.01087257	0.2005037	0.7049896	NA	NA
28999	ENSMUSG00000086174	Gm6425	19	8565771	8566560	-1	processed_pseudogene	1.325737	-0.02046683	0.2059606	0.3320529	NA	NA
29000	ENSMUSG00000063796	Slc22a8	19	8568618	8589199	1	protein_coding	0.3661231	0.001654554	0.2061005	0.8978522	NA	NA
29001	ENSMUSG00000117763	9830166K06Rik	19	8629163	8640699	-1	lncRNA	0.6113105	-0.01194275	0.2066817	0.4198068	NA	NA
29002	ENSMUSG00000032773	Chrm1	19	8641153	8660951	1	protein_coding	1.963759	-0.01996451	0.2032409	0.4496606	NA	NA
29003	ENSMUSG00000090840	Tex54	19	8718082	8718589	1	protein_coding	0.7745184	0.01396958	0.2058669	0.4317977	NA	NA
29004	ENSMUSG00000071661	Zbtb3	19	8779919	8782210	1	protein_coding	16.42559	-0.01893679	0.1755394	0.761116	NA	Yes
29005	ENSMUSG00000071658	Gng3	19	8814297	8816558	-1	protein_coding	3.875026	0.03060575	0.1976985	0.4396716	NA	NA
29006	ENSMUSG00000096740	Lbhd1	19	8861096	8869991	1	protein_coding	7.322064	-0.03111266	0.1913717	0.5149481	NA	NA
29007	ENSMUSG00000070167	Snora57	19	8865902	8866049	-1	snoRNA	2.197288	0.01143173	0.199203	0.7149796	NA	NA
29008	ENSMUSG00000071653	1810009A15Rik	19	8866217	8868245	1	protein_coding	2.53522	0.01439137	0.1996693	0.6442364	NA	NA
29009	ENSMUSG00000114220	Gm10353	19	8914339	8918228	-1	lncRNA	2.227716	0.007930804	0.1993278	0.7943607	NA	NA
29010	ENSMUSG00000024658	Gm9750	19	9112521	9256539	1	lncRNA	0.8844227	-0.01291812	0.2057799	0.4596392	NA	NA
29011	ENSMUSG00000067608	Pcna-ps2	19	9260744	9261524	1	processed_pseudogene	8.355336	0.03148857	0.1877155	0.5450963	NA	NA
29012	ENSMUSG00000100141	Gm6445	19	9584468	9585740	1	unprocessed_pseudogene	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
29013	ENSMUSG00000118383	Gm50321	19	9806263	9814261	-1	lncRNA	5.238104	-0.06049226	0.2056522	0.1719571	NA	NA
29014	ENSMUSG00000118138	Gm50322	19	9842288	9846359	-1	lncRNA	1.20299	-0.01202832	0.2032074	0.6063597	NA	NA
29015	ENSMUSG00000118100	Gm50340	19	9876988	9880035	1	lncRNA	10.04393	-0.06139817	0.1938016	0.2660861	NA	NA
29016	ENSMUSG00000037418	Best1	19	9962538	9978997	-1	protein_coding	3.65135	0.001167773	0.1935095	0.9766152	NA	NA
29017	ENSMUSG00000117700	Gm50359	19	10153218	10153525	-1	processed_pseudogene	1.910693	-0.003723932	0.1999843	0.8965599	NA	NA
29018	ENSMUSG00000064032	Gm10143	19	10175732	10179748	1	lncRNA	0.3981329	0.00109095	0.2057282	0.9379064	NA	NA
29019	ENSMUSG00000024742	Fen1	19	10176496	10181533	-1	protein_coding	11.93815	-0.03202925	0.1811596	0.586133	NA	NA
29020	ENSMUSG00000036098	Myrf	19	10185636	10218112	-1	protein_coding	0.8553825	-0.003946259	0.2033466	0.8516765	NA	Yes
29021	ENSMUSG00000118330	Gm30042	19	10268290	10270785	1	lncRNA	1.67713	-0.0107401	0.2013349	0.6909906	NA	NA
29022	ENSMUSG00000090291	Lrrc10b	19	10432735	10434837	-1	protein_coding	1.893011	0.03785195	0.2104507	0.1308845	NA	NA
29023	ENSMUSG00000035179	Ppp1r32	19	10451599	10460292	-1	protein_coding	4.028301	0.04387911	0.2020762	0.2695975	NA	NA
29024	ENSMUSG00000024666	Tmem138	19	10547842	10554726	-1	protein_coding	9.300411	0.02524595	0.1851429	0.6375298	NA	NA
29025	ENSMUSG00000117955	Gm50205	19	10550876	10553909	1	TEC	1.452818	0.0142628	0.2018469	0.5969871	NA	NA
29026	ENSMUSG00000043789	Vwce	19	10611577	10643577	1	protein_coding	0.5066178	-0.002828007	0.2057958	0.8396545	NA	NA
29027	ENSMUSG00000024669	Cd5	19	10694480	10716366	-1	protein_coding	0.7968292	0.01767139	0.2057024	0.3791111	NA	NA
29028	ENSMUSG00000067577	A430093F15Rik	19	10718311	10763407	1	lncRNA	1.34741	-0.0164271	0.2038648	0.4858017	NA	NA
29029	ENSMUSG00000024670	Cd6	19	10766705	10807422	-1	protein_coding	2.428443	-0.03365411	0.2051814	0.265463	NA	NA
29030	ENSMUSG00000024737	Slc15a3	19	10817091	10836726	1	protein_coding	6.558599	0.008863851	0.1901634	0.8442826	NA	NA
29031	ENSMUSG00000024734	Zp1	19	10891651	10897996	-1	protein_coding	0.322053	0.007225469	0.2070666	0.5403759	NA	NA
29032	ENSMUSG00000034117	Ptgdr2	19	10914524	10919875	1	protein_coding	1.777041	0.0355504	0.2059186	0.2394497	NA	NA
29033	ENSMUSG00000067571	Ms4a15	19	10955671	10970614	-1	protein_coding	0.2230658	-0.004308228	0.2073943	0.6685506	NA	NA
29034	ENSMUSG00000094584	Ms4a18	19	10974389	10995395	-1	protein_coding	0.2199654	-0.00268035	0.2072194	0.7884469	NA	NA
29035	ENSMUSG00000024730	Ms4a8a	19	11044835	11058466	-1	protein_coding	3.795355	-0.006595081	0.1949544	0.861693	NA	NA
29036	ENSMUSG00000099998	Gm6501	19	11098874	11099789	1	processed_pseudogene	11.01481	-0.01194754	0.1858605	0.8144992	NA	NA
29037	ENSMUSG00000024673	Ms4a1	19	11227039	11243605	-1	protein_coding	1.601467	-0.02021231	0.2055915	0.3524184	NA	NA
29038	ENSMUSG00000099398	Ms4a14	19	11278613	11291818	-1	protein_coding	3.399175	-0.04536529	0.2054103	0.2143961	NA	NA
29039	ENSMUSG00000024672	Ms4a7	19	11298403	11313510	-1	protein_coding	7.226784	0.01175038	0.187694	0.8091347	NA	NA
29040	ENSMUSG00000101389	Ms4a4a	19	11352887	11370154	1	protein_coding	10.92024	0.1136346	0.2171781	0.06367286	NA	NA
29041	ENSMUSG00000024675	Ms4a4c	19	11382134	11404610	1	protein_coding	2.38814	-0.02952507	0.2054237	0.2818822	NA	NA
29042	ENSMUSG00000100615	Gm5511	19	11415395	11416196	1	processed_pseudogene	5.071311	-0.007354047	0.1966309	0.8343999	NA	NA
29043	ENSMUSG00000056290	Ms4a4b	19	11420917	11444419	1	protein_coding	1.980639	-0.03708054	0.210872	0.1210629	NA	NA
29044	ENSMUSG00000079419	Ms4a6c	19	11446730	11459556	1	protein_coding	9.819537	0.03599585	0.1879792	0.4957398	NA	NA
29045	ENSMUSG00000099757	BE692007	19	11447462	11461994	-1	lncRNA	3.58112	-0.00250334	0.194644	0.9476012	NA	NA
29046	ENSMUSG00000058470	Gm8369	19	11463302	11489941	1	protein_coding	1.708231	0.002341134	0.1997494	0.9357137	NA	NA
29047	ENSMUSG00000104088	Gm38275	19	11560190	11561721	-1	TEC	0.4364008	0.006988904	0.2061	0.6210754	NA	NA
29048	ENSMUSG00000024679	Ms4a6d	19	11563968	11582213	-1	protein_coding	11.33674	0.05269058	0.1892825	0.3490808	NA	NA
29049	ENSMUSG00000024680	Ms4a2	19	11592887	11601083	-1	protein_coding	1.3546	-0.005655933	0.2012896	0.8286648	NA	NA
29050	ENSMUSG00000024681	Ms4a3	19	11606860	11618215	-1	protein_coding	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
29051	ENSMUSG00000088310	Gm26183	19	11672405	11672543	1	scaRNA	0.2341839	0.001117507	0.2070063	0.9131978	NA	NA
29052	ENSMUSG00000048292	Or10v5	19	11804167	11816583	-1	protein_coding	0.322053	0.007225469	0.2070666	0.5403759	NA	NA
29053	ENSMUSG00000060556	Or10v9	19	11829951	11838430	-1	protein_coding	0.8284091	-0.01865805	0.207094	0.2902239	NA	NA
29054	ENSMUSG00000067545	Or10q3	19	11845977	11852470	-1	protein_coding	1.143535	8.500868e-05	0.2028856	0.9969201	NA	NA
29055	ENSMUSG00000051548	Gm6365	19	11854979	11855722	-1	processed_pseudogene	18.80153	-0.08260434	0.1918292	0.1957385	NA	NA
29056	ENSMUSG00000060878	Or10v1	19	11863929	11875443	1	protein_coding	1.418192	0.01472629	0.2032375	0.5434212	NA	NA
29057	ENSMUSG00000109223	Gm45116	19	12004010	12004284	-1	unprocessed_pseudogene	1.444234	0.004210006	0.2011554	0.8725882	NA	NA
29058	ENSMUSG00000067524	Or4d6	19	12085080	12093261	-1	protein_coding	0.1746329	0.002185304	0.2071956	0.8260576	NA	NA
29059	ENSMUSG00000108889	Or5bb12	19	12141788	12147476	-1	protein_coding	0.3016091	-0.003932487	0.2065165	0.7442967	NA	NA
29060	ENSMUSG00000060049	Or5an11	19	12238396	12247751	1	protein_coding	0.2568417	-0.003007653	0.207001	0.7759908	NA	NA
29061	ENSMUSG00000040065	Pfpl	19	12405269	12409474	1	protein_coding	0.1888514	0.004914814	0.2074263	0.6299794	NA	NA
29062	ENSMUSG00000086213	A330040F15Rik	19	12495279	12573930	-1	lncRNA	1.134581	-0.003219135	0.202847	0.8850839	NA	NA
29063	ENSMUSG00000063683	Glyat	19	12610672	12631275	1	protein_coding	0.3444048	-0.001708187	0.20618	0.8925839	NA	NA
29064	ENSMUSG00000079415	Cntf	19	12741024	12742996	-1	protein_coding	1.556458	-0.02163019	0.2050364	0.3607267	NA	NA
29065	ENSMUSG00000024696	Lpxn	19	12773557	12811171	1	protein_coding	5.314135	0.01379285	0.1907598	0.7586381	NA	NA
29066	ENSMUSG00000091014	Gm5244	19	12824046	12824788	1	protein_coding	2.211735	0.0136498	0.2012152	0.6264542	NA	NA
29067	ENSMUSG00000112693	Gm5512	19	12882699	12884051	1	transcribed_unprocessed_pseudogene	10.66309	-0.09757227	0.2107703	0.09180971	NA	NA
29068	ENSMUSG00000048456	Or5b12	19	12894025	12901783	-1	protein_coding	0.5358951	-0.005124224	0.2057642	0.7245655	NA	NA
29069	ENSMUSG00000062892	Or5b98	19	12927622	12933770	1	protein_coding	0.320894	-0.005342888	0.206953	0.6378933	NA	NA
29070	ENSMUSG00000094986	Or5b102	19	13037974	13044521	1	protein_coding	1.286759	0.01043351	0.2025532	0.6680977	NA	NA
29071	ENSMUSG00000057503	Or5b106	19	13115385	13126913	-1	protein_coding	0.4563512	-0.01078676	0.2068498	0.4363598	NA	NA
29072	ENSMUSG00000094721	Or5b108	19	13163098	13171139	1	protein_coding	1.445524	0.009689226	0.2016704	0.7101024	NA	NA
